NCIH2122,OV90,NCIH1650,MDAMB436,LOVO,SW837,A2780,NCIH520,A2058,HCT116,HT144,KPL1,SKOV3,RPMI7951,RKO,NCIH460,SKMEL30,SKMES1,DLD1,UACC62,SW620,CAOV3,T47D,ZR751,VCAP,HT29,ES2,A375,NCIH23,A427,OCUBM
-0.38150300000000004,0.325945,0.010915000000000001,-0.0033810000000000003,0.386794,0.011585999999999999,0.02744,-0.003378,-0.29384,-0.22068200000000002,-0.366228,0.36542199999999997,0.032846,-0.13500399999999999,-0.149308,-0.190109,-0.083643,-1.163834,-0.075009,-0.23375,-0.003147,-0.906985,0.123107,-0.7751520000000001,0.351625,0.01124,-0.8504520000000001,-0.282044,-0.080179,-0.510076,-0.068319
1.48706,0.219415,0.148243,-1.708923,-0.394769,0.383855,0.121155,-0.375575,-1.017082,-0.301573,-0.081522,-0.21522800000000003,-0.185673,1.335584,-0.431461,0.584421,-0.079277,0.891834,0.008144,0.177669,-1.0274379999999999,-0.400532,0.29917,-0.364523,-0.459527,0.304505,0.063975,0.115405,-0.061684,-0.2321,0.25922
-0.51713,-0.151228,-0.550763,-0.116444,-0.015705,0.075491,-0.023071,-1.023531,-0.04948,-0.13200599999999998,-0.000816,-0.9165209999999999,0.29081799999999997,0.411504,-0.114819,-0.377042,0.378788,-0.436859,0.071082,1.086195,-0.057122000000000006,-0.66218,-0.20841300000000001,-0.11168800000000001,-0.996585,-0.32564899999999997,0.027919,-0.151667,0.117824,0.146096,-0.032781
-0.153325,0.215658,-1.136307,-0.11255899999999999,-0.210466,-0.373427,-0.076695,-0.5442,0.013517,0.06991900000000001,-0.073797,-0.603358,-0.523143,-0.06169500000000001,-0.016073,-0.013340000000000001,-0.30123,-0.325979,-0.004233,-0.533177,0.627273,-0.563199,-0.072609,-0.466305,0.12176600000000001,-0.015468,0.153024,-0.421324,-0.162824,-0.078784,-0.04186
0.363879,0.441303,-0.536234,-0.015284,0.552339,0.023925,-1.050916,-0.099784,0.048376,-0.046373000000000004,0.146971,0.13181099999999998,0.278807,-0.788245,-0.171888,0.066612,-0.41382700000000006,-0.07123600000000001,0.167174,0.06241,-0.08672300000000001,0.007697,-0.16478399999999999,-0.315102,-0.575282,0.233175,-0.347085,-0.00045999999999999996,-0.681542,-0.226242,-0.766576
-1.401658,-0.5701930000000001,0.090808,0.43972,0.116721,-0.368361,0.617482,0.172794,-0.293527,0.010283,0.051147000000000005,-0.382779,-1.80722,-0.42147399999999996,-0.9113120000000001,0.366236,0.444028,-0.253295,-0.406484,0.271057,0.150562,0.452503,-0.05685,-0.072559,-0.16051300000000002,-0.198631,0.119834,-0.079965,0.8645280000000001,1.0395450000000002,-0.501758
0.29741799999999996,0.369858,0.2135,-0.48456499999999997,0.33550399999999997,0.755197,-0.545814,0.478116,-0.35465,0.046722,-0.639512,0.025466,-0.27208499999999997,-0.494095,-0.17185899999999998,-0.259982,-0.358451,0.03199,0.473159,-0.40475,0.24054299999999998,0.051533,0.584068,0.460823,0.516571,0.49372299999999997,-0.09701599999999999,-0.475233,-0.714599,-0.665404,0.7147140000000001
-0.168622,-0.6089760000000001,-0.210281,0.170962,-0.9496870000000001,-0.251209,-0.452995,-0.63554,-0.11283900000000001,0.036174,-0.372619,0.049148000000000004,0.074786,0.142837,-0.685872,-1.794012,-0.45982399999999995,0.04305,-0.207146,-0.347283,-0.012672,-1.118863,-0.248665,-0.517572,0.58508,0.207669,-0.244468,-0.9608610000000001,-0.388272,-0.797888,0.312798
0.552492,0.626767,-0.016734,0.459912,0.318938,0.214038,-1.42292,-0.617989,0.5055430000000001,0.378231,-0.268945,-0.46042700000000003,-0.038004,-0.28939699999999996,-0.588245,-0.6723210000000001,-0.350317,0.43344399999999994,0.254094,-0.505975,0.7945,-0.27439,-1.292581,-0.076146,-0.365662,0.541655,-0.5489649999999999,-0.108894,-0.455142,-0.74616,-0.313709
-0.165752,0.48915200000000003,0.255712,-0.563624,-0.001574,0.135347,-0.100921,0.071885,0.023632,-0.079334,-0.080079,0.8172649999999999,0.18648399999999998,0.057383,-0.267872,0.012963999999999998,0.025214,-0.023398,-0.060154,0.203469,0.16778800000000002,0.10816600000000001,0.986232,-0.021918,-1.122041,-0.095881,0.060786,-0.574624,0.039827,0.170825,0.425099
-0.40841700000000003,-0.090063,0.045144,0.30101700000000003,-0.037469,0.084048,0.116952,0.536837,0.141983,-0.151059,-0.019704,-0.14875,0.07055800000000001,0.05639400000000001,-0.070626,-0.17130499999999999,0.324236,-0.21912199999999998,-0.046787,0.25093699999999997,-0.25294099999999997,-0.22182,-0.321497,-0.391703,-0.26826500000000003,-0.789549,-0.047182999999999996,0.082229,0.102403,0.300235,0.497091
0.390633,-0.721805,-0.08712400000000001,0.134626,-0.6971890000000001,-0.576796,-0.28338800000000003,-0.300348,0.8809809999999999,-0.43835100000000005,0.200796,-0.197164,0.372339,0.60051,-0.427112,1.20266,0.577092,-0.017666,-0.913437,0.08758400000000001,-0.8431280000000001,-0.007375,-0.23763800000000002,-0.33578800000000003,-0.550673,-0.629324,0.416437,0.167303,-0.260902,-0.137415,-0.332793
-0.08501399999999999,-1.034297,-1.164048,-0.324544,-0.846722,-0.498121,-1.064906,0.058689,0.326453,0.145536,-0.319656,-0.141836,-0.15576700000000002,-0.934833,0.19885,-0.272486,0.100577,-0.177866,-0.667929,-0.098827,0.061939,0.553657,-0.03865,-0.533168,-1.699571,-0.338407,-0.157691,0.036897000000000006,0.161846,0.0,0.0
-0.399473,0.192406,-0.361154,0.163968,-0.9099659999999999,-0.071949,0.014830000000000001,-0.097247,-0.7478899999999999,0.330175,0.44112700000000005,-0.06225,-0.355928,0.036900999999999996,-0.120696,-0.5472279999999999,0.439609,-0.409812,-0.19601400000000002,0.598363,0.121241,0.437241,-0.086934,0.00145,0.340447,0.45788599999999996,0.082819,0.79575,0.599463,0.05429,0.225212
0.805453,0.37885,0.101729,-1.949281,1.799106,0.879296,-0.108828,-1.276615,0.9401860000000001,-0.377103,0.605054,0.11695599999999999,0.364744,0.176316,0.04166,0.085131,0.359516,0.263427,-0.261128,0.970814,-0.022119999999999997,-0.003445,0.21104099999999998,0.372471,0.21801500000000001,0.816705,0.195673,0.727442,0.078177,0.513897,-0.059708000000000004
-0.11401800000000001,-1.1343940000000001,-0.340737,0.022897,-1.706257,-0.571832,0.795606,-0.12066400000000001,0.039831,-0.41090299999999996,0.0038799999999999998,-0.169568,-0.30698800000000004,0.152754,-0.266813,-0.276045,0.276455,-0.20950500000000002,0.132207,-0.284568,0.23946599999999998,-0.893917,0.091835,-0.290813,0.18148499999999998,-1.005981,-0.0044,-0.088469,0.060002999999999994,-0.044686000000000003,-0.639295
-0.302645,0.06977,0.488175,-0.034408999999999995,-0.073913,0.054348,-0.404023,0.092972,0.235825,-0.13243,0.561537,0.394934,0.34183600000000003,0.20600300000000002,0.040676,-0.103599,-0.270478,0.088187,-0.910889,-0.159415,0.152119,0.086406,0.13141,-0.156871,-1.128745,0.088637,0.169725,0.026598,-0.11161700000000001,0.313015,0.689096
-0.924787,-0.035089999999999996,-0.22489099999999998,0.034444999999999996,-0.530075,-0.677188,-0.609019,-0.607119,0.691283,-0.133797,-0.321943,-0.23569600000000002,-0.021146,0.12531199999999998,-0.06729,-0.08091,-0.1501,0.05834299999999999,-0.310546,-0.32454299999999997,-0.23815100000000003,0.39053699999999997,-0.221075,-0.34418899999999997,-0.103191,-0.084862,0.4642,0.202438,0.042782,0.137009,-0.30685500000000004
0.030801,0.404495,-0.209709,0.729074,0.181174,-0.175012,-1.125155,-0.280456,-0.746658,-0.8257680000000001,-0.18202000000000002,0.05485,-0.149168,-0.081814,0.091153,-1.83929,0.21639499999999998,0.477134,-0.060069000000000004,-0.030146,0.18825899999999998,-0.08379400000000001,0.31404099999999996,-2.0115369999999997,1.5173590000000001,0.36085500000000004,0.037522,0.287169,-0.077252,0.0,0.0
0.01695,-0.291229,0.136413,0.201557,0.139299,-0.672183,0.219181,0.32509299999999997,2.378002,-0.31211,0.617809,-0.452025,-0.742003,0.345283,-1.19176,2.7459849999999997,1.050606,-0.381889,-0.279508,0.5735600000000001,-0.406231,-0.253257,0.28783800000000004,-0.555211,0.125204,-0.172041,0.670894,-0.268392,0.079167,0.345858,-0.08919099999999999
0.19495099999999999,0.051736000000000004,0.14464100000000002,-0.19453099999999998,-0.427475,-1.17824,-0.178082,-0.903284,0.22663200000000003,-0.258588,0.080755,1.386372,0.25266500000000003,-0.19955499999999998,-0.17815899999999998,0.018494,0.155685,-1.352114,0.125754,0.33476300000000003,0.47026599999999996,-0.616092,-0.055862,-0.7186100000000001,0.47542799999999996,-0.009535,-0.134832,-0.0027649999999999997,-0.021668,0.136202,-0.220121
0.09174,0.137281,-0.044944,-0.178974,0.44510200000000005,0.31200100000000003,0.051451,-0.709353,0.208603,-0.042769999999999996,-0.35335,0.198348,0.188064,-0.050447000000000006,-0.163936,-0.187301,-0.461164,-1.096746,0.0060149999999999995,-1.00368,-0.10363199999999999,0.312214,-0.04875,-0.203657,0.18923,0.140444,-0.18945399999999998,-0.48500200000000004,-0.21757800000000002,-0.15487,-0.295516
-0.025747000000000003,1.897702,0.252806,-0.10525699999999999,-1.334123,-1.271107,-0.06397699999999999,-0.5261520000000001,0.06263300000000001,-0.65488,0.114026,-0.097094,0.20365999999999998,0.048588,-0.52918,-0.677088,-0.911935,0.002309,-0.776705,0.206627,-0.42901999999999996,-0.47753199999999996,-0.171575,-0.428254,-0.7306560000000001,0.591507,-0.8178529999999999,-0.004301,-0.163319,0.20830700000000002,0.236508
-0.489858,-0.028782,0.212207,0.060004999999999996,-0.5373,-0.162434,0.44633,0.10516199999999999,-0.075674,-0.217766,-0.18261,-1.490081,0.034374,-0.008185,-0.132349,0.021486,0.063843,0.125987,-0.597877,0.096187,0.355667,0.15823199999999998,-0.082484,-0.46913999999999995,-1.130052,-1.142758,-1.120225,0.07093300000000001,-0.144087,0.023293,0.096414
-0.321338,-0.04711,0.012978,0.046321,0.411369,-0.132528,0.336519,-0.008688,-0.021934,0.237825,-0.256071,0.272751,-0.01329,-0.336665,0.827421,0.102645,0.092144,-0.253181,0.009984,-0.504646,0.11794600000000001,-0.177679,0.011007,0.287294,0.554793,0.023451,-0.22069,-0.704259,0.115945,0.5959840000000001,0.454474
-0.8367690000000001,1.3108819999999999,-0.088378,-0.04963,-0.102985,-0.563117,0.11348699999999999,-0.580084,-0.001506,-0.204027,0.229086,-0.747054,-0.569501,0.978967,0.000231,-0.22584899999999997,-0.08614,0.318017,0.356104,0.27705799999999997,0.582504,-0.555539,-0.557383,-0.5739989999999999,-0.159859,-0.625678,0.100359,0.04697,-0.261563,-0.486112,-0.14369500000000002
-0.607743,0.194216,-0.343575,0.600718,-0.516354,-0.9702430000000001,-0.45217299999999994,-0.294538,0.047774000000000004,-0.073251,0.145978,0.043013,-0.24536100000000002,0.832415,-0.5187579999999999,-0.559158,0.075543,0.023774,-0.493334,-0.13860699999999998,-0.907066,-0.180649,-0.652208,-0.669122,-0.7151390000000001,-0.43904399999999993,0.296622,-0.027257999999999998,-0.031091000000000004,-0.39524499999999996,-0.051483
0.672786,-0.024021,-0.348032,0.168536,-0.189655,0.357403,0.29844899999999996,0.096447,0.32181,0.22501,-0.477054,0.821758,0.15946,0.287248,-0.453171,-0.249437,0.172019,-1.132566,0.12191800000000001,-0.9793719999999999,0.19630799999999998,-0.0069099999999999995,0.167494,0.162548,0.208833,0.258357,0.17238399999999998,-0.25904,0.01228,0.137226,0.002702
-0.0025800000000000003,-0.152498,0.29234499999999997,0.047055,0.810054,-0.017981,0.091956,0.438514,-0.11758900000000001,0.136731,0.112179,0.195352,0.49010299999999996,0.407364,-0.177384,-0.40988199999999997,0.147146,0.027705,0.40813699999999997,-0.162849,-0.068865,0.24417399999999997,0.94811,0.313783,-0.012851,0.434449,-0.208446,-0.029914,0.058297,0.662484,0.867719
-0.163485,-0.10828099999999999,-0.021703999999999998,-0.113399,0.5609689999999999,-0.153316,-0.20452,0.011406999999999999,0.698468,0.104698,1.506865,0.28925700000000004,-1.031231,0.653079,0.237666,-0.03879,0.12053299999999999,0.135649,-0.180307,-0.186829,-0.073685,-0.072233,0.351566,0.161576,-0.006108,-0.104484,-0.031354,1.008564,0.22019499999999997,-0.481983,0.20781
-0.151087,0.02825,-0.160972,0.043176,0.117103,0.86239,0.002277,0.209565,-0.012634000000000001,-0.384873,-0.570751,0.120617,-0.001503,-0.727534,0.014772,0.537014,0.088094,0.390518,-0.20676799999999998,0.276857,-0.05335499999999999,0.7112,-0.5377970000000001,0.3656,-0.682871,0.25307399999999997,0.520399,-0.641004,0.089495,-0.11585999999999999,0.328497
0.15276900000000002,-0.109452,0.222032,-0.567268,0.453154,0.21619000000000002,-0.384544,-0.12749000000000002,-0.194432,-0.122675,-0.231577,0.292243,0.41427299999999995,-0.109678,-0.19961600000000002,-0.27934200000000003,0.351109,-0.019058000000000002,-0.46180699999999997,-0.613934,-0.068191,-0.009011,0.5762649999999999,-0.078858,-0.025996,0.168351,-0.454693,-0.62095,0.053462,-0.10978299999999999,0.052475
0.15529400000000002,0.056398000000000004,0.184576,0.010884,1.0869309999999999,0.5765399999999999,0.693366,-0.253219,-0.20926799999999998,-0.166224,-0.590564,0.28010799999999997,-0.28484,0.151108,0.024228,0.094024,-0.193403,-0.6157159999999999,0.321838,-0.666078,-0.040063999999999995,-0.075865,0.8812530000000001,0.700365,0.111759,-0.219883,-0.332308,-0.030919,-0.15795399999999998,0.725647,-0.402773
-0.58185,-0.777604,-0.39829200000000003,0.900892,0.355792,-0.157795,0.5154479999999999,-0.078059,-0.449456,0.003643,-0.522618,-0.064654,0.058121000000000006,-0.394098,0.430225,0.42170799999999997,-2.0697389999999998,0.053089,-0.091625,-0.312116,0.18621400000000002,0.396608,1.835392,0.531801,0.406526,-0.618908,-0.13464,-1.317334,0.986584,0.973039,0.334221
-0.007784,1.111696,0.239819,0.307413,0.044646,0.049769,0.26395799999999997,-0.11159100000000001,0.129851,0.19455999999999998,0.10980799999999999,0.580362,-0.153407,-0.36106900000000003,-0.030251999999999998,0.5415369999999999,-0.11390399999999999,0.10903299999999999,0.106599,0.626351,0.036437,-0.106031,0.787366,0.242743,0.525663,-0.48744899999999997,-0.125334,-0.05995399999999999,0.299971,0.054347,0.8451799999999999
0.681247,0.316775,-0.509256,0.440796,0.465737,0.622138,-0.958458,2.057314,-0.19053499999999998,0.157918,-0.288387,-0.166193,-0.6460239999999999,0.200823,0.024034,0.24660900000000002,0.7883060000000001,0.19383399999999998,-0.475293,0.117648,-0.69139,-1.431175,-0.532964,0.13558299999999998,-1.08881,-0.46869399999999994,-0.102186,0.119326,-0.038056,-0.369055,0.39282399999999995
-0.406488,0.395427,-0.0372,-0.671694,-0.171345,-0.37906799999999996,-0.6996220000000001,-0.429791,-0.060939,-0.365476,-0.069326,-0.434985,0.26073,0.003461,0.245942,-1.179157,0.058026,-0.064237,0.070643,-0.393969,-0.243471,0.013456999999999998,0.00663,0.753047,-0.283454,-0.09081900000000001,0.09521900000000001,-0.613349,0.155695,0.8559770000000001,-0.593431
-0.848066,-0.371319,-0.16154300000000002,-0.08226499999999999,-0.011561,0.5377029999999999,0.081461,0.094404,-0.532042,0.352557,0.09450700000000001,0.709937,0.921291,-0.314578,0.163261,-0.412152,0.37137600000000004,0.4459,-0.19312200000000002,0.29683000000000004,-0.13225699999999999,1.587646,-0.326908,0.606549,0.575929,0.483029,0.102176,0.133516,0.547945,-0.077957,0.140021
0.341803,-0.382396,0.710544,0.174921,-0.542716,-0.468336,-0.168657,-0.48261800000000005,0.256089,-0.637518,-0.014950999999999999,-0.035723000000000005,0.298591,-0.422696,-0.389193,0.045562,-0.744786,0.017133000000000002,-0.18002100000000001,0.186682,-0.16309,0.174315,-0.391322,-0.347867,0.10814000000000001,-0.526108,0.118556,-0.051077,0.160052,0.12173599999999998,0.08089199999999999
-0.084471,0.9442389999999999,0.167685,0.450755,-0.178879,0.9901979999999999,0.314325,0.2694,-0.262397,0.042089,-0.460413,0.134432,1.1676959999999998,0.051391,-0.096635,-0.100996,-0.889318,0.270927,-0.41063500000000003,-0.25560700000000003,0.10837999999999999,0.014182,-0.422358,-1.13737,0.757983,-0.611219,-0.5946020000000001,-0.302196,0.038718999999999996,0.001614,-0.217131
0.046801,0.964001,-0.31003200000000003,-0.038363999999999995,1.123398,-0.45446099999999995,-0.33301,-0.032725,-0.26013000000000003,-0.054393,-0.10634,-0.350317,0.040518,0.19096300000000002,0.23189,-0.26952600000000004,-0.6609729999999999,-0.341417,0.100526,0.022265,0.065433,0.262442,0.7021270000000001,0.047912,0.17423699999999998,0.9400540000000001,-0.093236,0.055336,-0.37332,-0.13283499999999998,0.24031999999999998
0.118844,0.682148,-0.522359,0.133117,-0.48918100000000003,0.21843600000000002,-0.121831,0.359848,0.726254,-0.265617,0.343985,0.17378,0.38627100000000003,-0.12218499999999999,-0.035639,-0.125159,-0.06630499999999999,0.356089,0.005182,-0.24406399999999998,-0.608218,-1.035366,-0.234359,-0.929966,-0.480375,-1.4680520000000001,-0.254103,0.250406,-0.194135,1.173208,0.116523
-0.486993,0.255103,-0.045826,0.094936,-0.5894020000000001,-0.587414,-0.5277649999999999,-0.163822,0.418983,0.036011,0.102538,0.172698,-0.258617,-0.047637,-0.47873699999999997,-0.05497899999999999,-0.123805,0.020068,-0.16303800000000002,0.1276,1.024575,-0.814192,-0.09239299999999999,-1.412758,-0.8002779999999999,0.027504,0.22806500000000002,0.060822,0.013388999999999998,-0.188422,0.129047
0.5325310000000001,-0.048514,-0.011248000000000001,-0.629735,0.44275600000000004,0.13306099999999998,-0.177311,-0.345515,-0.10931300000000001,0.041037,0.12064200000000001,0.023822,-0.9976700000000001,0.063044,0.239375,-2.078882,-0.06511,-0.221156,0.700042,0.130063,0.215797,0.265561,-0.243932,0.039976,0.830836,-0.212209,-0.037335,-0.12839,-0.43821800000000005,-0.11972100000000001,0.5456850000000001
-1.251026,-0.25347600000000003,0.45944399999999996,0.8734270000000001,-0.6923279999999999,-1.8868060000000002,-0.202378,0.355617,-0.16153900000000002,-0.046432,-0.17155,0.149477,0.013258,0.077875,0.449655,-1.2624549999999999,-0.323209,-0.874692,-0.431083,0.414955,-0.236565,-0.030618,-0.810817,-0.58502,0.10773800000000001,-1.339546,-0.577919,-0.092078,-0.121577,-0.413724,0.301071
-0.7711439999999999,-0.005388,0.532539,-0.34139400000000003,-0.237934,0.872474,0.312157,1.4065530000000002,0.23071799999999998,0.08931900000000001,-0.257743,-0.37601599999999996,-0.16614400000000001,0.319812,-0.125359,0.245752,-0.41493500000000005,-0.733485,0.167126,-0.106807,0.840593,-0.5274340000000001,1.208925,-0.334841,0.299306,0.323561,-0.177313,0.161356,0.12517999999999999,0.125828,-0.174584
-0.098452,-0.8229420000000001,-0.049678,-0.22169299999999997,0.743685,0.262446,-0.769328,0.865656,0.737819,0.032112,0.24935700000000002,-0.098603,-0.076063,0.9259959999999999,-0.021726,0.238986,0.178431,-0.159479,1.259841,0.36950900000000003,-0.251882,-0.863705,-0.188243,-0.281252,-0.70728,-0.8079,0.125364,-0.013816,0.046074000000000004,0.011962,-0.550639
-0.8940879999999999,-0.275212,-0.18695499999999998,-0.07320700000000001,-0.026706,1.153093,0.104448,0.076925,-0.34620700000000004,-0.357242,-1.0542479999999999,-0.07346799999999999,0.385228,-0.016855000000000002,-0.150924,0.322101,0.437183,-0.012887000000000001,0.01917,-1.138971,-0.350162,0.34497,-0.870577,0.41195699999999996,-0.203684,0.056237,-0.504009,-0.416525,0.016174,-0.091288,-0.960391
-1.0448309999999998,0.045619,-0.335165,0.05397999999999999,-0.7888109999999999,0.110056,-0.142278,-0.054414,1.378407,-0.33293,0.148174,0.028387,-0.333133,0.256231,-1.188918,-0.317841,0.051239,-0.9354459999999999,-0.15742,0.476663,-0.038489999999999996,-0.32108400000000004,-3.250496,-1.708494,-0.767588,-0.43034399999999995,-0.5204340000000001,-0.034088,-0.022304,-0.033329000000000004,-0.07620299999999999
0.11411099999999999,0.411234,-0.202485,-1.814841,-0.689512,0.378807,0.15804100000000001,0.508061,-1.441499,-0.552144,-0.10836099999999999,0.413946,-0.44970299999999996,0.15930899999999998,-0.238997,-0.285085,0.06542200000000001,-0.341565,-0.006802,-0.285452,-0.207866,-0.23655900000000002,-0.550331,-0.278684,-0.016702,-0.169981,0.312948,-0.599378,0.45534600000000003,0.302818,-0.912709
-0.49325699999999995,0.6100180000000001,0.726824,-0.0108,-0.120898,-0.29088400000000003,-0.371365,-0.290288,0.042402999999999996,-0.16086099999999998,0.041518,-0.818377,-0.032408,0.541258,-0.234643,0.18363800000000002,-0.013158000000000001,0.26871,-0.19902999999999998,0.287296,-0.669979,-0.200223,-0.342483,-0.54809,-0.083964,-0.456927,0.121754,0.194631,-0.134128,-0.233686,-0.652805
-0.28681999999999996,0.43172299999999997,-0.334881,-0.702673,0.371719,0.475588,0.069736,0.076859,-0.030958999999999997,-0.024529,-0.189159,-0.43324700000000005,1.022457,0.715277,-0.185446,-0.44745100000000004,-0.672504,0.043213,0.5582,-0.541563,1.1769209999999999,-0.639273,0.338785,-0.150275,0.760603,0.42496300000000004,-0.21816,-0.301239,-0.279517,-0.259022,-0.539458
0.668008,-0.015498,-0.063476,0.18354,-1.068091,-1.411368,0.024029,0.05388099999999999,-0.021658,-0.08869400000000001,-1.290245,-0.14743,0.44307700000000005,-0.09252200000000001,0.28173200000000004,-0.21466799999999997,-0.473704,-0.424257,0.02085,0.23060300000000003,0.251353,0.21116999999999997,-0.054237,-1.236201,0.035736000000000004,0.503074,0.162894,-0.045892,0.131617,-0.314857,0.367061
0.041623,0.808462,0.13539600000000002,-0.098608,-0.540647,-0.29704400000000003,-0.46961,-0.017268000000000002,0.692241,0.11721600000000001,0.119316,0.09998,0.050737,0.088757,-0.101221,-0.449511,0.041826999999999996,-1.499484,-0.605823,-0.048479,0.344396,-0.485461,-0.212171,-0.272433,0.000354,0.700807,-0.06354800000000001,0.355619,1.233485,0.252342,0.521017
0.591019,0.02265,-0.087514,0.349098,-0.741395,-0.788237,0.34341,-0.5078090000000001,1.482821,-0.590639,0.9125409999999999,-0.669954,-0.20158099999999998,-0.482436,-0.865592,0.030851999999999997,0.149902,0.086498,-0.204873,0.444061,-1.114869,-1.3852659999999999,0.523176,-0.081215,-0.391862,-0.37384,-0.038751,0.12878499999999998,0.567875,-1.335787,0.192682
0.7500979999999999,-0.08957799999999999,-2.0651919999999997,-0.242544,-0.316837,0.11878299999999999,0.561325,-0.569258,-0.079269,-0.274818,-0.327677,-2.334684,0.025041,-0.375258,0.17105599999999999,-0.583314,-0.13985799999999998,-1.3420290000000001,0.417997,-0.040064999999999996,-0.07646900000000001,0.476625,0.130889,0.322272,-0.038164,-1.714673,0.08136,-0.7094090000000001,-0.226175,0.5822649999999999,0.136391
-0.33108000000000004,-0.682275,0.5801069999999999,-0.057676,-0.644545,0.7365010000000001,-0.034010000000000006,-0.835551,-0.6393939999999999,-0.061167,0.28792,1.400683,-0.0216,0.575932,0.15950599999999998,-0.577956,-0.359605,-1.8313080000000002,-0.9082899999999999,-0.13681300000000002,0.458179,-0.338989,0.25634,-0.011425,0.36477,0.47252700000000003,-0.295022,0.059928999999999996,0.011399,-0.51505,0.020049
-0.423479,0.280225,0.013644,0.151506,-0.397866,-0.680786,-0.422933,-0.189421,0.133628,-0.0016120000000000002,0.295739,-0.086878,-0.005714,0.668221,0.008525,-0.473699,-0.169522,-0.161436,-0.228902,0.339952,-0.383922,-1.553135,-0.500735,-0.29954899999999995,-1.969269,0.00037,-0.511323,0.071378,0.000669,0.091652,0.802289
0.41261099999999995,0.216813,0.529867,1.099022,0.144626,-0.5088199999999999,0.260268,-0.174073,0.312288,0.90961,0.432705,-0.159538,-1.1390959999999999,-0.246126,-0.168498,0.294429,-0.19191,-0.41540600000000005,0.089272,0.113659,0.988568,-0.543299,-1.353991,-1.774038,-1.561038,0.011273,0.507473,0.9284,0.644018,0.895859,0.351093
0.037008,0.207681,-0.174065,-1.273168,-0.540987,0.519651,0.495964,-0.072638,0.14873,-0.6749649999999999,-0.5299020000000001,0.8372799999999999,0.04096,-0.251399,-1.870915,-0.154345,-0.09021799999999999,0.009925,-2.052693,0.025773,-0.220306,-0.039424,-0.047182,0.171188,-0.177837,-0.890856,-0.27408699999999997,-0.969677,-0.273418,0.275995,0.32290399999999997
-0.843725,0.15158,-0.672769,0.9517690000000001,0.462614,0.348973,0.44008100000000006,-1.988575,-0.123329,0.008253,-0.042676,0.12091099999999999,-0.461359,0.24376,-0.009521,-0.305346,-0.390266,-0.46159700000000004,0.329773,0.305306,-0.238168,-0.043495,1.149364,0.268398,-0.268915,-0.393337,-0.867167,0.128668,0.441986,-0.005002,-0.150825
-0.022949,-0.38463600000000003,-0.367644,0.131987,-0.21824000000000002,0.43668599999999996,-0.048376999999999996,-0.473559,-0.5946600000000001,-0.22525799999999999,-0.43486400000000003,-0.15085,-0.001808,-0.053746,0.22762600000000002,1.108184,0.382813,0.120091,-0.12146400000000002,0.22337600000000002,-0.126433,-0.514791,0.409472,0.39552600000000004,-0.016201,-0.075499,-0.154049,-0.09527999999999999,0.06840399999999999,-0.08478,-1.0966559999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.569082,-0.5593239999999999
-0.341873,-0.098345,-0.194406,0.06135499999999999,0.936959,0.306178,1.277325,0.46483900000000006,-0.5719069999999999,0.603298,-0.261035,0.397731,-0.001943,0.26047800000000004,-0.719321,-0.044847000000000005,-0.055974,-0.11739400000000001,-0.066246,-0.15793,0.167218,-0.014809000000000001,-0.352691,-0.11866199999999999,0.266947,-0.191125,0.432252,-0.620911,1.0550190000000002,-0.734525,-0.722171
-0.597521,0.121715,-0.351277,0.193299,-0.090148,-0.735338,1.119795,0.432413,1.092801,-0.29583200000000004,0.315241,-0.19403499999999999,0.40378800000000004,-0.014546000000000002,0.442086,-0.336821,0.10127,-0.018147,-1.253239,1.5775370000000002,-0.827941,0.9490280000000001,0.53188,0.688105,2.408707,0.201458,-0.055073000000000004,0.945001,0.333667,-0.507382,0.601079
0.461775,0.129431,-0.540519,-0.14866600000000002,0.147912,-0.22155500000000003,0.461664,0.016768,1.084017,-0.722276,0.7636569999999999,-0.127896,0.174112,0.199828,0.017615000000000002,-0.002606,1.440004,-0.758387,-0.6147020000000001,0.8816290000000001,-0.148001,-0.063075,-0.580801,-0.44877,-0.155699,-0.677253,0.018566,0.36709899999999995,-0.445183,-0.217771,-0.10291199999999999
-0.186124,0.084901,-1.5329190000000001,0.056188999999999996,0.317205,0.08576,0.70358,-0.24793,-0.203255,-0.045024,-0.462821,-0.623775,0.29743400000000003,-0.037129,0.17161700000000002,-0.652891,-0.547633,0.152844,0.191261,-0.411228,-0.018836000000000002,0.181636,-0.072056,-0.281074,0.036098000000000005,-0.063687,0.080785,0.215013,-0.06695599999999999,-0.822102,-0.131975
-0.68848,0.125471,0.16158,0.546979,-0.7161890000000001,-1.8417560000000002,0.299562,0.594065,0.379661,-1.23641,0.387046,-0.10931600000000001,0.306298,-0.12326600000000001,-0.318349,-0.337072,-0.35979,-0.150013,-0.205932,0.257727,-0.08911000000000001,-0.555902,-0.954567,-1.878034,-0.227698,-0.648896,-0.21306,0.800795,0.43530699999999994,0.509023,0.592169
